 -139.2900    -2.0010    32.8875 
 -156.3300    -2.4020    33.4890 
 -165.8600    -2.6400    33.8460 
 -182.3600    -3.0420    34.4490 
 -194.7200    -3.3590    34.9245 
 -207.3600    -3.6810    35.4075 
 -219.5500    -4.0010    35.8875 
 -234.8900    -4.4030    36.4905 
 -246.3400    -4.7180    36.9630 
 -258.4000    -5.0400    37.4460 
 -269.8700    -5.3600    37.9260 
 -281.4100    -5.6810    38.4075 
 -295.1300    -6.0770    39.0015 
 -306.2400    -6.3990    39.4845 
 -316.7200    -6.7170    39.9615 
 -327.5100    -7.0400    40.4460 
 -337.7300    -7.3580    40.9230 
 -350.8000    -7.7590    41.5245 
 -360.6900    -8.0760    42.0000 
 -370.9100    -8.4000    42.4860 
 -380.5800    -8.7180    42.9630 
 -390.2200    -9.0370    43.4415 
 -402.0500    -9.4350    44.0385 
 -411.8600    -9.7580    44.5230 
 -421.2100   -10.0740    44.9970 
 -406.7200    -9.9400    45.1980 
 -378.1400    -9.5180    45.8310 
 -356.3200    -9.1310    46.4115 
 -339.3200    -8.8100    46.8930 
 -323.5200    -8.4910    47.3715 
 -307.8400    -8.1690    47.8545 
 -293.3500    -7.8520    48.3300 
 -275.0400    -7.4510    48.9315 
 -261.1000    -7.1310    49.4115 
 -246.8000    -6.8110    49.8915 
 -232.9600    -6.4930    50.3685 
 -215.2300    -6.0900    50.9730 
 -201.6100    -5.7730    51.4485 
 -187.6600    -5.4520    51.9300 
 -173.7900    -5.1320    52.4100 
 -159.9100    -4.8120    52.8900 
 -146.2000    -4.4950    53.3655 
 -128.7000    -4.0930    53.9685 
 -114.8900    -3.7730    54.4485 
 -100.9700    -3.4540    54.9270 
  -86.9700    -3.1340    55.4070 
  -69.3700    -2.7330    56.0085 
  -55.6100    -2.4150    56.4855 
  -41.3800    -2.0930    56.9685 
  -27.4500    -1.7750    57.4455 
  -13.4500    -1.4560    57.9240 
    4.4400    -1.0550    58.5255 
   18.7500    -0.7340    59.0070 
   32.9100    -0.4160    59.4840 
   51.1900    -0.0160    60.0840 
   65.6600     0.3040    60.5640 
   80.1800     0.6240    61.0440 
   94.5000     0.9440    61.5240 
  108.8700     1.2640    62.0040 
  122.9000     1.5830    62.4825 
  140.2500     1.9830    63.0825 
  163.9900     2.5430    63.9225 
  177.0800     2.8600    64.3980 
  193.7100     3.2620    65.0010 
  206.4300     3.5810    65.4795 
  219.3300     3.9030    65.9625 
  231.5400     4.2210    66.4395 
  243.8500     4.5400    66.9180 
  255.8900     4.8580    67.3950 
  270.8800     5.2620    68.0010 
  282.3700     5.5810    68.4795 
  296.7000     5.9790    69.0765 
  308.0400     6.3000    69.5580 
  319.1700     6.6200    70.0380 
  329.9400     6.9410    70.5195 
  340.5900     7.2590    70.9965 
  351.1700     7.5780    71.4750 
  364.1900     7.9790    72.0765 
  374.3600     8.3000    72.5580 
  384.5100     8.6190    73.0365 
  394.4300     8.9370    73.5135 
  407.1200     9.3390    74.1165 
  417.0200     9.6590    74.5965 
  426.8900     9.9640    75.0540 
  408.8700     9.7890    75.3165 
  382.0500     9.3790    75.9315 
  360.7700     8.9970    76.5045 
  343.7600     8.6730    76.9905 
  327.7400     8.3530    77.4705 
  312.6400     8.0350    77.9475 
  297.4500     7.7120    78.4320 
  279.4700     7.3160    79.0260 
  264.9200     6.9950    79.5075 
  250.7300     6.6750    79.9875 
  236.4700     6.3540    80.4690 
  219.0800     5.9570    81.0645 
  205.0000     5.6350    81.5475 
  191.1300     5.3170    82.0245 
  177.0900     4.9960    82.5060 
  163.1500     4.6750    82.9875 
  142.2300     4.1970    83.7045 
  129.0100     3.8790    84.1815 
  111.7500     3.4790    84.7815 
   97.5900     3.1580    85.2630 
   83.5600     2.8380    85.7430 
   69.4800     2.5190    86.2215 
   55.2800     2.1980    86.7030 
   41.1600     1.8800    87.1800 
   23.5500     1.4800    87.7800 
    9.3100     1.1590    88.2615 
   -4.9000     0.8400    88.7400 
  -19.0200     0.5200    89.2200 
  -33.3200     0.2000    89.7000 
  -47.4200    -0.1180    90.1770 
  -65.2600    -0.5180    90.7770 
  -79.4900    -0.8380    91.2570 
  -93.6400    -1.1590    91.7385 
 -107.3800    -1.4770    92.2155 
 -121.2400    -1.7990    92.6985 
 -134.6000    -2.1180    93.1770 
 -151.2600    -2.5180    93.7770 
 -167.5900    -2.9190    94.3785 
 -180.5200    -3.2380    94.8570 
 -196.4600    -3.6390    95.4585 
 -208.7700    -3.9570    95.9355 
 -221.2200    -4.2790    96.4185 
 -233.2100    -4.5980    96.8970 
 -245.0500    -4.9160    97.3740 
 -256.8800    -5.2360    97.8540 
 -271.4400    -5.6390    98.4585 
 -282.3900    -5.9550    98.9325 
 -293.4600    -6.2760    99.4140 
 -304.3200    -6.5960    99.8940 
 -314.9400    -6.9150   100.3725 
 -325.3600    -7.2350   100.8525 
 -338.6300    -7.6370   101.4555 
 -348.7200    -7.9540   101.9310 
 -359.0300    -8.2730   102.4095 
 -369.3100    -8.5970   102.8955 
 -379.0800    -8.9120   103.3680 
 -396.2500    -9.4720   104.2080 
 -406.3300    -9.7940   104.6910 
 -412.2600   -10.0760   105.1140 
 -386.5200    -9.7470   105.6075 
 -365.6000    -9.4040   106.1220 
 -348.4000    -9.0900   106.5930 
 -331.6700    -8.7680   107.0760 
 -316.0200    -8.4490   107.5545 
 -300.7500    -8.1300   108.0330 
 -281.9200    -7.7280   108.6360 
 -264.9500    -7.3300   109.2330 
 -250.6300    -7.0100   109.7130 
 -236.6500    -6.6910   110.1915 
 -222.6800    -6.3690   110.6745 
 -208.8700    -6.0510   111.1515 
 -195.2000    -5.7310   111.6315 
 -177.9300    -5.3310   112.2315 
 -164.3400    -5.0120   112.7100 
 -150.5800    -4.6920   113.1900 
 -136.8100    -4.3700   113.6730 
 -123.1300    -4.0520   114.1500 
 -109.4800    -3.7320   114.6300 
  -92.1700    -3.3310   115.2315 
  -78.7000    -3.0130   115.7085 
  -64.7200    -2.6930   116.1885 
  -50.9900    -2.3720   116.6700 
  -37.2500    -2.0530   117.1485 
  -23.5400    -1.7340   117.6270 
   -6.0200    -1.3340   118.2270 
    8.0800    -1.0130   118.7085 
   22.2400    -0.6940   119.1870 
   36.4400    -0.3710   119.6715 
   50.5100    -0.0560   120.1440 
