  331.9600     8.8790   133.1850 
  332.7800     8.9100   133.6500 
  333.9200     8.9460   134.1900 
  335.0100     8.9830   134.7450 
  335.9000     9.0170   135.2550 
  336.6300     9.0490   135.7350 
  337.6800     9.0840   136.2600 
  338.7900     9.1200   136.8000 
  339.7000     9.1550   137.3250 
  340.5600     9.1880   137.8200 
  341.2400     9.2180   138.2700 
  342.1200     9.2530   138.7950 
  343.1200     9.2860   139.2900 
  344.1600     9.3220   139.8300 
  345.1300     9.3570   140.3550 
  345.9400     9.3900   140.8500 
  346.9900     9.4260   141.3900 
  347.8100     9.4580   141.8700 
  348.8900     9.4950   142.4250 
  349.9000     9.5310   142.9650 
  350.4300     9.5580   143.3700 
  351.5300     9.5950   143.9250 
  352.3700     9.6290   144.4350 
  353.1700     9.6600   144.9000 
  354.2900     9.6970   145.4550 
  355.3800     9.7330   145.9950 
  356.4300     9.7690   146.5350 
  357.3900     9.8060   147.0900 
  358.1000     9.8370   147.5550 
  359.0700     9.8710   148.0650 
  359.9800     9.9050   148.5750 
  360.8900     9.9390   149.0850 
  361.6500     9.9700   149.5500 
  361.6600     9.9900   149.8500 
  360.6200     9.9890   149.8650 
  359.7700     9.9860   149.9100 
  358.6800     9.9770   150.0450 
  355.3000     9.9320   150.7200 
  352.0200     9.8850   151.4250 
  349.3400     9.8430   152.0550 
  346.8100     9.8010   152.6850 
  344.5000     9.7610   153.2850 
  342.3500     9.7230   153.8550 
  340.4800     9.6900   154.3500 
  338.8500     9.6580   154.8300 
  337.1400     9.6270   155.2950 
  335.3300     9.5930   155.8050 
  333.5800     9.5590   156.3150 
  331.5700     9.5230   156.8550 
  329.7300     9.4860   157.4100 
  327.9700     9.4500   157.9500 
  326.2300     9.4160   158.4600 
  324.6200     9.3820   158.9700 
  323.0800     9.3490   159.4650 
  321.4300     9.3150   159.9750 
  319.8100     9.2810   160.4850 
  318.2100     9.2470   160.9950 
  316.6900     9.2150   161.4750 
  315.1000     9.1800   162.0000 
  313.5200     9.1460   162.5100 
  311.8700     9.1100   163.0500 
  310.1700     9.0730   163.6050 
  308.7400     9.0410   164.0850 
  307.2200     9.0070   164.5950 
  305.7200     8.9730   165.1050 
  304.1900     8.9390   165.6150 
  302.7800     8.9060   166.1100 
  301.5400     8.8760   166.5600 
  299.9400     8.8410   167.0850 
  298.4300     8.8060   167.6100 
  296.8700     8.7700   168.1500 
  295.2000     8.7330   168.7050 
  293.8100     8.6990   169.2150 
  292.3000     8.6640   169.7400 
  290.9300     8.6290   170.2650 
  289.5600     8.5970   170.7450 
  288.1400     8.5630   171.2550 
  286.9000     8.5320   171.7200 
  285.3500     8.4970   172.2450 
  283.7400     8.4600   172.8000 
  282.1900     8.4240   173.3400 
  280.6400     8.3880   173.8800 
  279.5000     8.3560   174.3600 
  278.2800     8.3240   174.8400 
  276.8600     8.2900   175.3500 
  275.5400     8.2580   175.8300 
  274.0500     8.2230   176.3550 
  272.6000     8.1860   176.9100 
  271.2400     8.1520   177.4200 
  269.9000     8.1180   177.9300 
  268.6800     8.0850   178.4250 
  267.2600     8.0500   178.9500 
  265.9400     8.0160   179.4600 
  264.4500     7.9800   180.0000 
  263.1300     7.9460   180.5100 
  261.8200     7.9130   181.0050 
  260.6100     7.8800   181.5000 
  259.2500     7.8470   181.9950 
  258.0500     7.8140   182.4900 
  256.6900     7.7790   183.0150 
  255.1700     7.7420   183.5700 
  253.6800     7.7060   184.1100 
  252.2500     7.6710   184.6350 
  251.0300     7.6380   185.1300 
  249.8100     7.6050   185.6250 
  248.6800     7.5740   186.0900 
  247.3100     7.5400   186.6000 
  245.9200     7.5040   187.1400 
  244.5200     7.4690   187.6650 
  243.0100     7.4320   188.2200 
  241.6000     7.3960   188.7600 
  240.4100     7.3640   189.2400 
  239.1800     7.3290   189.7650 
  238.0400     7.2980   190.2300 
  236.7000     7.2640   190.7400 
  235.3500     7.2290   191.2650 
  234.1700     7.1970   191.7450 
  232.7400     7.1610   192.2850 
  231.4000     7.1260   192.8100 
  229.9700     7.0900   193.3500 
  228.6300     7.0550   193.8750 
  227.5700     7.0250   194.3250 
  226.1600     6.9880   194.8800 
  224.9500     6.9560   195.3600 
  223.6000     6.9220   195.8700 
  222.3000     6.8870   196.3950 
  221.1900     6.8550   196.8750 
  219.8600     6.8210   197.3850 
  218.4700     6.7860   197.9100 
  217.2100     6.7510   198.4350 
  215.8000     6.7140   198.9900 
  214.6100     6.6820   199.4700 
  213.2400     6.6470   199.9950 
  211.9600     6.6130   200.5050 
  210.6600     6.5780   201.0300 
  209.5000     6.5460   201.5100 
  208.2700     6.5130   202.0050 
  207.1000     6.4800   202.5000 
  205.6400     6.4440   203.0400 
  204.2200     6.4080   203.5800 
  202.8200     6.3720   204.1200 
  201.5100     6.3380   204.6300 
  200.3300     6.3040   205.1400 
  199.2800     6.2730   205.6050 
  197.9500     6.2390   206.1150 
  196.7600     6.2070   206.5950 
  195.2200     6.1700   207.1500 
  193.8200     6.1330   207.7050 
  192.5100     6.0970   208.2450 
  191.2500     6.0630   208.7550 
  190.1300     6.0310   209.2350 
  188.9700     5.9980   209.7300 
  187.7000     5.9630   210.2550 
  186.3200     5.9290   210.7650 
  185.0500     5.8950   211.2750 
  183.7900     5.8620   211.7700 
  182.4500     5.8260   212.3100 
  181.4000     5.7930   212.8050 
  180.6200     5.7590   213.3150 
  178.6600     5.7230   213.8550 
  177.3200     5.6890   214.3650 
  175.9800     5.6540   214.8900 
  174.7300     5.6200   215.4000 
  173.3700     5.5850   215.9250 
  172.3000     5.5520   216.4200 
  171.7600     5.5230   216.8550 
  169.8500     5.4860   217.4100 
  168.4300     5.4500   217.9500 
  167.1500     5.4160   218.4600 
  165.7000     5.3790   219.0150 
  164.5900     5.3460   219.5100 
  163.6200     5.3120   220.0200 
  163.0500     5.2790   220.5150 
  161.4700     5.2460   221.0100 
  159.4300     5.2110   221.5350 
  158.3900     5.1800   222.0000 
  157.0600     5.1440   222.5400 
  156.4300     5.1080   223.0800 
  155.0400     5.0720   223.6200 
  153.6800     5.0370   224.1450 
  152.6300     5.0050   224.6250 
  150.3500     4.9720   225.1200 
  149.8700     4.9370   225.6450 
  148.7700     4.9040   226.1400 
  147.5100     4.8700   226.6500 
  146.2800     4.8350   227.1750 
  144.9600     4.8020   227.6700 
  143.6300     4.7670   228.1950 
  142.3300     4.7330   228.7050 
  140.9200     4.6970   229.2450 
  139.8100     4.6640   229.7400 
  138.4400     4.6290   230.2650 
  137.2000     4.5950   230.7750 
  135.8600     4.5610   231.2850 
  134.7200     4.5270   231.7950 
  133.3000     4.4920   232.3200 
  132.1700     4.4600   232.8000 
  130.9000     4.4260   233.3100 
  129.5500     4.3910   233.8350 
  128.2000     4.3560   234.3600 
  126.7800     4.3200   234.9000 
  125.3400     4.2850   235.4250 
  124.1900     4.2520   235.9200 
  123.2000     4.2220   236.3700 
  122.0100     4.1890   236.8650 
  120.5300     4.1530   237.4050 
  119.0700     4.1170   237.9450 
  117.6300     4.0800   238.5000 
  116.3400     4.0450   239.0250 
  115.0400     4.0110   239.5350 
  113.8300     3.9780   240.0300 
  112.7000     3.9460   240.5100 
  111.5000     3.9110   241.0350 
  110.2200     3.8770   241.5450 
  108.9000     3.8440   242.0400 
  107.3800     3.8080   242.5800 
  106.1900     3.7740   243.0900 
  104.9400     3.7400   243.6000 
  103.5300     3.7040   244.1400 
  102.3400     3.6720   244.6200 
  100.9500     3.6360   245.1600 
   99.8000     3.6030   245.6550 
   98.4200     3.5680   246.1800 
   97.0400     3.5330   246.7050 
   96.0000     3.5020   247.1700 
   94.7100     3.4680   247.6800 
   93.3400     3.4330   248.2050 
   92.0100     3.3970   248.7450 
   90.5600     3.3610   249.2850 
   89.5100     3.3300   249.7500 
   88.2300     3.2960   250.2600 
   86.8800     3.2620   250.7700 
   85.5500     3.2270   251.2950 
   84.3000     3.1940   251.7900 
   83.1200     3.1610   252.2850 
   81.8900     3.1280   252.7800 
   80.2700     3.0910   253.3350 
   78.9300     3.0550   253.8750 
   77.5800     3.0210   254.3850 
   76.3500     2.9870   254.8950 
   75.0400     2.9520   255.4200 
   73.8100     2.9200   255.9000 
   72.4400     2.8850   256.4250 
   71.3700     2.8540   256.8900 
   69.8000     2.8180   257.4300 
   68.4200     2.7810   257.9850 
   67.1700     2.7480   258.4800 
   65.9300     2.7130   259.0050 
   64.6300     2.6780   259.5300 
   63.2700     2.6450   260.0250 
   61.9600     2.6100   260.5500 
   60.7100     2.5780   261.0300 
   59.5600     2.5440   261.5400 
   58.1300     2.5090   262.0650 
   56.6700     2.4730   262.6050 
   55.3800     2.4400   263.1000 
   54.1100     2.4060   263.6100 
   52.8400     2.3720   264.1200 
   51.5600     2.3380   264.6300 
   50.1100     2.3030   265.1550 
   48.8600     2.2690   265.6650 
   47.4200     2.2330   266.2050 
   46.2200     2.2010   266.6850 
   45.1000     2.1700   267.1500 
   43.6500     2.1340   267.6900 
   42.4000     2.0990   268.2150 
   40.9600     2.0650   268.7250 
   39.4000     2.0280   269.2800 
   38.2800     1.9950   269.7750 
   36.8200     1.9600   270.3000 
   35.6800     1.9270   270.7950 
   34.2700     1.8930   271.3050 
   33.0600     1.8590   271.8150 
   31.9600     1.8280   272.2800 
   30.4000     1.7920   272.8200 
   28.8300     1.7550   273.3750 
   27.4800     1.7200   273.9000 
   26.2100     1.6850   274.4250 
   25.3000     1.6560   274.8600 
   23.7200     1.6200   275.4000 
   22.3100     1.5850   275.9250 
   21.0100     1.5500   276.4500 
   19.6600     1.5170   276.9450 
   18.2500     1.4810   277.4850 
   17.0100     1.4480   277.9800 
   15.7800     1.4150   278.4750 
   14.4400     1.3800   279.0000 
   12.9800     1.3430   279.5550 
   11.7800     1.3120   280.0200 
   10.4200     1.2770   280.5450 
    9.2400     1.2450   281.0250 
    7.8700     1.2090   281.5650 
    6.7600     1.1780   282.0300 
    5.1700     1.1410   282.5850 
    3.8900     1.1070   283.0950 
    2.5700     1.0730   283.6050 
    1.2300     1.0390   284.1150 
   -0.0500     1.0050   284.6250 
   -1.5500     0.9700   285.1500 
   -3.0100     0.9340   285.6900 
   -4.1900     0.9000   286.2000 
   -5.3800     0.8690   286.6650 
   -6.6600     0.8350   287.1750 
   -8.0600     0.8010   287.6850 
   -9.5300     0.7650   288.2250 
  -10.9500     0.7290   288.7650 
  -12.2800     0.6940   289.2900 
  -13.7200     0.6590   289.8150 
  -15.0900     0.6240   290.3400 
  -16.2800     0.5920   290.8200 
  -17.5000     0.5590   291.3150 
  -18.7000     0.5270   291.7950 
  -20.1300     0.4920   292.3200 
  -21.6900     0.4550   292.8750 
  -23.0300     0.4200   293.4000 
  -24.3600     0.3860   293.9100 
  -25.7600     0.3510   294.4350 
  -26.8100     0.3200   294.9000 
  -28.2800     0.2840   295.4400 
  -29.3600     0.2530   295.9050 
  -30.9800     0.2170   296.4450 
  -32.3400     0.1820   296.9700 
  -33.3600     0.1500   297.4500 
  -34.7600     0.1160   297.9600 
  -36.1500     0.0810   298.4850 
  -37.4200     0.0470   298.9950 
  -38.9000     0.0100   299.5500 
  -40.0100    -0.0210   300.0150 
  -41.4000    -0.0570   300.5550 
  -42.8900    -0.0910   301.0650 
  -44.1400    -0.1260   301.5900 
  -45.4100    -0.1590   302.0850 
  -46.4700    -0.1900   302.5500 
  -47.8900    -0.2240   303.0600 
  -49.4800    -0.2610   303.6150 
  -50.8400    -0.2970   304.1550 
  -52.2000    -0.3310   304.6650 
  -53.4700    -0.3650   305.1750 
  -54.7700    -0.4000   305.7000 
  -56.0000    -0.4320   306.1800 
  -57.4300    -0.4680   306.7200 
  -58.5700    -0.5000   307.2000 
  -60.1800    -0.5360   307.7400 
  -61.4800    -0.5720   308.2800 
  -62.6900    -0.6060   308.7900 
  -63.8800    -0.6390   309.2850 
  -65.3200    -0.6740   309.8100 
  -66.6200    -0.7070   310.3050 
  -67.9100    -0.7420   310.8300 
  -69.0100    -0.7750   311.3250 
  -70.2400    -0.8070   311.8050 
  -71.6400    -0.8420   312.3300 
  -73.0700    -0.8780   312.8700 
  -74.3300    -0.9110   313.3650 
  -75.6100    -0.9460   313.8900 
  -77.0500    -0.9810   314.4150 
  -78.2800    -1.0140   314.9100 
  -79.6500    -1.0500   315.4500 
  -80.8800    -1.0830   315.9450 
  -82.3700    -1.1190   316.4850 
  -83.4900    -1.1510   316.9650 
  -84.5800    -1.1820   317.4300 
  -86.0200    -1.2190   317.9850 
  -87.3200    -1.2520   318.4800 
  -88.7200    -1.2870   319.0050 
  -90.0500    -1.3230   319.5450 
  -91.2000    -1.3550   320.0250 
  -92.7500    -1.3930   320.5950 
  -93.9000    -1.4260   321.0900 
  -95.2200    -1.4600   321.6000 
  -96.3000    -1.4940   322.1100 
  -97.3600    -1.5240   322.5600 
  -98.9100    -1.5610   323.1150 
 -100.4000    -1.5980   323.6700 
 -101.6600    -1.6330   324.1950 
 -103.0000    -1.6680   324.7200 
 -103.8800    -1.6970   325.1550 
 -105.3300    -1.7320   325.6800 
 -106.5400    -1.7670   326.2050 
 -107.7800    -1.8000   326.7000 
 -109.1600    -1.8350   327.2250 
 -110.4300    -1.8700   327.7500 
 -111.6400    -1.9050   328.2750 
 -112.8600    -1.9370   328.7550 
 -114.0800    -1.9710   329.2650 
 -115.4400    -2.0080   329.8200 
 -116.4500    -2.0390   330.2850 
 -117.8400    -2.0740   330.8100 
 -119.1300    -2.1090   331.3350 
 -120.4500    -2.1440   331.8600 
 -121.3800    -2.1750   332.3250 
 -122.7800    -2.2100   332.8500 
 -123.9000    -2.2440   333.3600 
 -125.1500    -2.2770   333.8550 
 -126.4900    -2.3130   334.3950 
 -127.7600    -2.3470   334.9050 
 -129.2000    -2.3830   335.4450 
 -130.4600    -2.4190   335.9850 
 -131.4400    -2.4520   336.4800 
 -132.6600    -2.4840   336.9600 
 -133.8300    -2.5180   337.4700 
 -135.1800    -2.5540   338.0100 
 -136.4400    -2.5890   338.5350 
 -137.7300    -2.6250   339.0750 
 -138.9700    -2.6590   339.5850 
 -140.1500    -2.6930   340.0950 
 -141.2500    -2.7270   340.6050 
 -142.4200    -2.7590   341.0850 
 -143.5800    -2.7930   341.5950 
 -144.6800    -2.8260   342.0900 
 -145.9100    -2.8590   342.5850 
 -147.3300    -2.8970   343.1550 
 -148.4500    -2.9300   343.6500 
 -149.7100    -2.9640   344.1600 
 -151.0600    -3.0010   344.7150 
 -152.1100    -3.0330   345.1950 
 -153.2600    -3.0680   345.7200 
 -154.3800    -3.1000   346.2000 
 -155.7200    -3.1360   346.7400 
 -156.8600    -3.1710   347.2650 
 -157.7000    -3.2000   347.7000 
 -159.0600    -3.2360   348.2400 
 -160.3200    -3.2720   348.7800 
 -161.3600    -3.3050   349.2750 
 -162.6800    -3.3410   349.8150 
 -163.5900    -3.3720   350.2800 
 -164.9900    -3.4080   350.8200 
 -166.2800    -3.4450   351.3750 
 -167.3300    -3.4790   351.8850 
 -168.4200    -3.5120   352.3800 
 -169.3900    -3.5430   352.8450 
 -170.5900    -3.5770   353.3550 
 -171.9000    -3.6140   353.9100 
 -173.1500    -3.6490   354.4350 
 -174.4400    -3.6850   354.9750 
 -175.4700    -3.7180   355.4700 
 -176.4500    -3.7510   355.9650 
 -177.6500    -3.7840   356.4600 
 -178.7100    -3.8180   356.9700 
 -179.8200    -3.8510   357.4650 
 -181.2200    -3.8890   358.0350 
 -182.3100    -3.9240   358.5600 
