0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.076689468446812015e+00,1.010766894684468120e+00,8.813436948853450303e-01
2.516354619519445279e+00,1.025163546195194453e+00,2.546265064667828426e+00
3.953277202994120998e+00,1.039532772029941210e+00,4.067658730158719038e+00
5.903242765121330393e+00,1.059032427651213304e+00,5.646463477366246764e+00
7.788118056257653521e+00,1.077881180562576535e+00,7.167857142857130270e+00
9.545006859490689166e+00,1.095450068594906901e+00,8.689250808348020882e+00
1.162186188248202079e+01,1.116218618824820208e+00,1.021064447383891149e+01
1.363362663448253187e+01,1.136336266344825319e+00,1.167462705761315789e+01
1.583682260481846704e+01,1.158368226048184679e+00,1.310990410052909283e+01
1.823090127997022236e+01,1.182309012799702241e+00,1.448777006172838355e+01
2.062607698216112340e+01,1.206260769821611234e+00,1.592304710464431849e+01
2.301960714379329787e+01,1.230196071437932970e+00,1.727220752498529066e+01
2.547493649529877047e+01,1.254749364952987722e+00,1.850654578189299571e+01
2.850675355588883164e+01,1.285067535558888308e+00,1.976958957965901931e+01
3.108787534121932694e+01,1.310878753412193287e+00,2.088910567313344302e+01
3.424438780859517806e+01,1.342443878085951781e+00,2.197991622574955528e+01
3.733745554553900092e+01,1.373374555455390000e+00,2.309943231922397899e+01
4.023689801006904077e+01,1.402368980100690443e+00,2.413283179012345414e+01
4.364773791269280423e+01,1.436477379126928078e+00,2.513752572016460363e+01
4.679876524487283262e+01,1.467987652448728308e+00,2.594128086419753032e+01
5.027250136440912343e+01,1.502725013644091279e+00,2.688856371252204269e+01
5.368059869943500217e+01,1.536805986994350004e+00,2.774972993827159939e+01
5.715049522433417195e+01,1.571504952243341746e+00,2.849607400058788187e+01
6.042841201737836343e+01,1.604284120173783634e+00,2.924241806290417145e+01
6.415483003160376541e+01,1.641548300316037601e+00,3.001746766607877248e+01
6.762362952946378414e+01,1.676236295294637912e+00,3.070640064667841784e+01
7.128276321862001907e+01,1.712827632186200155e+00,3.130921700470311464e+01
7.468647244548920128e+01,1.746864724454892048e+00,3.194073890358612289e+01
7.847523816310753375e+01,1.784752381631075302e+00,3.262967188418576825e+01
8.213437185226379711e+01,1.821343718522637989e+00,3.323248824221046505e+01
8.559988026900629166e+01,1.855998802690062899e+00,3.374918797766019907e+01
8.932465274267293864e+01,1.893246527426729386e+00,3.443812095825984443e+01
9.285634845744547761e+01,1.928563484574454812e+00,3.506964285714285268e+01
9.644984336209127207e+01,1.964498433620912810e+00,3.558634259259258670e+01
1.002336724580333538e+02,2.002336724580333627e+00,3.601692570546737215e+01
1.038939031742287966e+02,2.038939031742287966e+00,3.667715314520869185e+01
1.073594115909712912e+02,2.073594115909712876e+00,3.719385288065844009e+01
1.113379629863662643e+02,2.113379629863662679e+00,3.776796369782480411e+01
1.149943541079245790e+02,2.149943541079245790e+00,3.822725235155790813e+01
1.185867519855312509e+02,2.185867519855312580e+00,3.868654100529100504e+01
1.224362198659837162e+02,2.224362198659837198e+00,3.920324074074073906e+01
1.260931595010616491e+02,2.260931595010616579e+00,3.969123493533216163e+01
1.299426273815141144e+02,2.299426273815141197e+00,4.020793467078189565e+01
1.336001155301115944e+02,2.336001155301115961e+00,4.072463440623162967e+01
1.371914163806791009e+02,2.371914163806791098e+00,4.112651197824808946e+01
1.409134462867478419e+02,2.409134462867478454e+00,4.167191725455614204e+01
1.445714829488649400e+02,2.445714829488649489e+00,4.221732253086419462e+01
