4.888775356946268857e+01,1.555612321526865349e+00,1.364382716049382083e+01
4.941494088340689927e+01,1.529252955829654814e+00,1.233485449735449180e+01
4.995709164616540932e+01,1.502145417691729268e+00,1.112922178130509820e+01
5.045408877599163588e+01,1.477295561200418383e+00,9.682462522045845787e+00
5.094990111661554977e+01,1.452504944169222600e+00,8.545723104056428099e+00
5.147722007380446030e+01,1.426138996309776807e+00,7.202303791887111117e+00
5.197395391714128010e+01,1.401302304142935995e+00,5.824437830687827500e+00
5.242474426807758903e+01,1.378762786596120282e+00,4.412125220458541719e+00
5.290611973286600289e+01,1.354694013356699589e+00,3.034259259259250996e+00
5.341834359799592846e+01,1.329082820100203399e+00,1.621946649029972320e+00
