#
#
#
#
#
#
#
#  Quelldatei:purecomp001.gxx
#  Zieldatei:purecomp001.dat
#
# Querschnitt: 172.034
# Messlaenge:   15.000
# [N/mm**2]	[N]		[%-ext]		[%-trav]	[s]		[mm]	
0.000000	0.000000	0.000000	0.000000	0.000000	266.948000
-0.005600	-0.960000	-0.580000	-0.580000	6.134450	266.948000
-0.006200	-1.060000	-0.580000	-0.580000	6.134450	266.940000
-0.006700	-1.160000	-0.613300	-0.613300	6.486652	266.931000
-0.008600	-1.480000	-0.680000	-0.680000	7.192114	266.912000
-0.009800	-1.680000	-0.713300	-0.713300	7.544316	266.898000
-0.011700	-2.020000	-0.746700	-0.746700	7.897576	266.875000
-0.013500	-2.320000	-0.806700	-0.806700	8.532174	266.855000
-0.016300	-2.800000	-0.873300	-0.873300	9.236578	266.825000
-0.018800	-3.240000	-0.973300	-0.973300	10.294242	266.796000
-0.022200	-3.820000	-1.066700	-1.066700	11.282100	266.758000
-0.025100	-4.320000	-1.166700	-1.166700	12.339764	266.723000
-0.027800	-4.780000	-1.260000	-1.260000	13.326564	266.688000
-0.030800	-5.300000	-1.360000	-1.360000	14.384228	266.651000
-0.034900	-6.000000	-1.486700	-1.486700	15.724288	266.605000
-0.038600	-6.640000	-1.620000	-1.620000	17.134154	266.561000
-0.042100	-7.240000	-1.746700	-1.746700	18.474214	266.518000
-0.046600	-8.020000	-1.906700	-1.906700	20.166476	266.467000
-0.050500	-8.680000	-2.040000	-2.040000	21.576342	266.419000
-0.055100	-9.480000	-2.200000	-2.200000	23.268604	266.365000
-0.059100	-10.160000	-2.326700	-2.326700	24.608664	266.317000
-0.063600	-10.940000	-2.460000	-2.460000	26.018530	266.264000
-0.069100	-11.880000	-2.653300	-2.653300	28.062994	266.204000
-0.073400	-12.620000	-2.780000	-2.780000	29.403055	266.151000
-0.078500	-13.500000	-2.946700	-2.946700	31.166180	266.092000
-0.083700	-14.400000	-3.106700	-3.106700	32.858442	266.033000
-0.088500	-15.220000	-3.266700	-3.266700	34.550704	265.976000
-0.093700	-16.120000	-3.433300	-3.433300	36.312772	265.916000
-0.099500	-17.120000	-3.626700	-3.626700	38.358294	265.852000
-0.104500	-17.980000	-3.820000	-3.820000	40.402758	265.793000
-0.110600	-19.020000	-4.013300	-4.013300	42.447223	265.726000
-0.115800	-19.920000	-4.206700	-4.206700	44.492744	265.665000
-0.121300	-20.860000	-4.366700	-4.366700	46.185007	265.603000
-0.128000	-22.020000	-4.626700	-4.626700	48.934933	265.532000
-0.133700	-23.000000	-4.820000	-4.820000	50.979397	265.467000
-0.139000	-23.920000	-5.013300	-5.013300	53.023861	265.404000
-0.144900	-24.920000	-5.206700	-5.206700	55.069383	265.340000
-0.150800	-25.940000	-5.373300	-5.373300	56.831451	265.274000
-0.156600	-26.940000	-5.566700	-5.566700	58.876973	265.209000
-0.162800	-28.000000	-5.793300	-5.793300	61.273639	265.141000
-0.169300	-29.120000	-5.986700	-5.986700	63.319161	265.071000
-0.174400	-30.000000	-6.180000	-6.180000	65.363625	265.010000
-0.181700	-31.260000	-6.406700	-6.406700	67.761349	264.938000
-0.188100	-32.360000	-6.600000	-6.600000	69.805813	264.868000
-0.193800	-33.340000	-6.826700	-6.826700	72.203537	264.802000
-0.200200	-34.440000	-6.986700	-6.986700	73.895799	264.734000
-0.206600	-35.540000	-7.186700	-7.186700	76.011127	264.666000
-0.213400	-36.720000	-7.413300	-7.413300	78.407793	264.595000
-0.220100	-37.860000	-7.640000	-7.640000	80.805517	264.526000
-0.226700	-39.000000	-7.833300	-7.833300	82.849981	264.457000
-0.233300	-40.140000	-8.060000	-8.060000	85.247705	264.387000
-0.240000	-41.280000	-8.253300	-8.253300	87.292169	264.318000
-0.246200	-42.360000	-8.446700	-8.446700	89.337691	264.251000
-0.253600	-43.620000	-8.673300	-8.673300	91.734357	264.177000
-0.259800	-44.700000	-8.900000	-8.900000	94.132081	264.109000
-0.267200	-45.960000	-9.126700	-9.126700	96.529805	264.038000
-0.273400	-47.040000	-9.320000	-9.320000	98.574269	263.971000
-0.280900	-48.320000	-9.513300	-9.513300	100.618733	263.899000
-0.288000	-49.540000	-9.740000	-9.740000	103.016457	263.828000
-0.295300	-50.800000	-9.966700	-9.966700	105.414181	263.757000
-0.302700	-52.080000	-10.193300	-10.193300	107.810847	263.682000
-0.308800	-53.120000	-10.420000	-10.420000	110.208571	263.619000
-0.315900	-54.340000	-10.646700	-10.646700	112.606295	263.548000
-0.323100	-55.580000	-10.840000	-10.840000	114.650759	263.479000
-0.330400	-56.840000	-11.100000	-11.100000	117.400685	263.407000
-0.337100	-58.000000	-11.293300	-11.293300	119.445150	263.340000
-0.344500	-59.260000	-11.520000	-11.520000	121.842873	263.270000
-0.351700	-60.500000	-11.746700	-11.746700	124.240597	263.200000
-0.359000	-61.760000	-11.973300	-11.973300	126.637264	263.130000
-0.366400	-63.040000	-12.200000	-12.200000	129.034988	263.058000
-0.372600	-64.100000	-12.426700	-12.426700	131.432711	262.994000
-0.379900	-65.360000	-12.686700	-12.686700	134.182637	262.925000
-0.388100	-66.760000	-12.946700	-12.946700	136.932563	262.853000
-0.394300	-67.840000	-13.140000	-13.140000	138.977028	262.787000
-0.401400	-69.060000	-13.333300	-13.333300	141.021492	262.721000
-0.408200	-70.220000	-13.526700	-13.526700	143.067014	262.654000
-0.416100	-71.580000	-13.720000	-13.720000	145.111478	262.583000
-0.423600	-72.880000	-13.946700	-13.946700	147.509202	262.514000
-0.430600	-74.080000	-14.140000	-14.140000	149.553666	262.447000
-0.438300	-75.400000	-14.366700	-14.366700	151.951390	262.377000
-0.445000	-76.560000	-14.593300	-14.593300	154.348056	262.312000
-0.452100	-77.780000	-14.820000	-14.820000	156.745780	262.245000
-0.460100	-79.160000	-15.080000	-15.080000	159.495706	262.173000
-0.466900	-80.320000	-15.306700	-15.306700	161.893430	262.106000
-0.474300	-81.600000	-15.533300	-15.533300	164.290096	262.039000
-0.481300	-82.800000	-15.760000	-15.760000	166.687820	261.975000
-0.489600	-84.220000	-15.986700	-15.986700	169.085544	261.904000
-0.496900	-85.480000	-16.213300	-16.213300	171.482210	261.837000
-0.503900	-86.680000	-16.373300	-16.373300	173.174472	261.773000
-0.511800	-88.040000	-16.600000	-16.600000	175.572196	261.704000
-0.518700	-89.240000	-16.826700	-16.826700	177.969920	261.639000
-0.526100	-90.500000	-17.053300	-17.053300	180.366586	261.573000
-0.534000	-91.860000	-17.246700	-17.246700	182.412108	261.503000
-0.541600	-93.180000	-17.473300	-17.473300	184.808774	261.436000
-0.549000	-94.440000	-17.666700	-17.666700	186.854296	261.369000
-0.556800	-95.780000	-17.893300	-17.893300	189.250962	261.304000
-0.565100	-97.220000	-18.120000	-18.120000	191.648686	261.232000
-0.573600	-98.680000	-18.346700	-18.346700	194.046410	261.162000
