#
#
#
#
#
#
#
#  Quelldatei:viscoel002.gxx
#  Zieldatei:viscoel002.dat
#
#  Querschnitt: 170.178
#  Messlaenge:   15.000
#[N/mm**2]	[N]		[%-ext]		[%-trav]	[s]		[mm]
0.000000	0.000000	0.000000	0.000000	0.000000	267.645000
0.041000	6.980000	0.520000	0.520000	0.062402	267.944000
0.075900	12.920000	1.426700	1.426700	0.171211	268.247000
0.112600	19.160000	2.493300	2.493300	0.299208	268.626000
0.153700	26.160000	3.593300	3.593300	0.431213	269.046000
0.192300	32.720000	4.820000	4.820000	0.578423	269.468000
0.221700	37.720000	5.860000	5.860000	0.703228	269.821000
0.248700	42.320000	6.893300	6.893300	0.827229	270.174000
0.274200	46.660000	7.866700	7.866700	0.944042	270.518000
0.296900	50.520000	8.900000	8.900000	1.068043	270.854000
0.319200	54.320000	9.866700	9.866700	1.184051	271.190000
0.340700	57.980000	10.873300	10.873300	1.304848	271.526000
0.360900	61.420000	11.873300	11.873300	1.424853	271.862000
0.380500	64.760000	12.846700	12.846700	1.541666	272.194000
0.398900	67.880000	13.753300	13.753300	1.650462	272.524000
0.416500	70.880000	14.693300	14.693300	1.763267	272.856000
0.435400	74.100000	15.726700	15.726700	1.887279	273.214000
0.454000	77.260000	16.860000	16.860000	2.023281	273.573000
0.470400	80.060000	17.926700	17.926700	2.151290	273.913000
0.485100	82.560000	18.900000	18.900000	2.268091	274.238000
0.499100	84.940000	19.866700	19.866700	2.384099	274.563000
0.513200	87.340000	20.840000	20.840000	2.500900	274.892000
0.526600	89.620000	21.813300	21.813300	2.617701	275.222000
0.539900	91.880000	22.813300	22.813300	2.737706	275.559000
0.553300	94.160000	23.913300	23.913300	2.869711	275.900000
0.566200	96.360000	24.920000	24.920000	2.990520	276.240000
0.577200	98.220000	25.920000	25.920000	3.110524	276.559000
0.587900	100.040000	26.926700	26.926700	3.231333	276.877000
0.597800	101.740000	27.960000	27.960000	3.355334	277.195000
0.607800	103.440000	28.926700	28.926700	3.471343	277.513000
0.617600	105.100000	29.866700	29.866700	3.584147	277.832000
0.627200	106.740000	30.906700	30.906700	3.708952	278.155000
0.636500	108.320000	31.973300	31.973300	3.836949	278.479000
0.645100	109.780000	33.006700	33.006700	3.960962	278.790000
0.652700	111.080000	33.980000	33.980000	4.077763	279.091000
0.660200	112.360000	34.980000	34.980000	4.197768	279.391000
0.667700	113.620000	35.953300	35.953300	4.314569	279.697000
0.675100	114.880000	36.986700	36.986700	4.438582	280.003000
0.682200	116.100000	37.926700	37.926700	4.551386	280.305000
0.688900	117.240000	38.926700	38.926700	4.671391	280.604000
0.695500	118.360000	39.933300	39.933300	4.792188	280.905000
0.702200	119.500000	40.966700	40.966700	4.916201	281.210000
0.708700	120.600000	41.973300	41.973300	5.036997	281.516000
0.714900	121.660000	42.973300	42.973300	5.157002	281.819000
0.721000	122.700000	43.980000	43.980000	5.277811	282.118000
0.726700	123.660000	44.980000	44.980000	5.397816	282.417000
0.732100	124.580000	45.986700	45.986700	5.518625	282.712000
0.737500	125.500000	46.953300	46.953300	5.634621	283.005000
0.742600	126.380000	47.986700	47.986700	5.758634	283.299000
0.748000	127.300000	48.926700	48.926700	5.871439	283.593000
0.753100	128.160000	49.966700	49.966700	5.996244	283.886000
0.758000	129.000000	51.000000	51.000000	6.120245	284.175000
0.762500	129.760000	52.000000	52.000000	6.240250	284.463000
0.767300	130.580000	52.906700	52.906700	6.349058	284.751000
0.771800	131.340000	53.913300	53.913300	6.469855	285.039000
0.776500	132.140000	54.913300	54.913300	6.589860	285.327000
0.781200	132.940000	55.853300	55.853300	6.702664	285.620000
0.785900	133.740000	56.853300	56.853300	6.822669	285.914000
0.790500	134.520000	57.960000	57.960000	6.955478	286.215000
0.795400	135.360000	58.993300	58.993300	7.079479	286.520000
0.800300	136.200000	60.093300	60.093300	7.211484	286.824000
0.803300	136.700000	61.000000	61.000000	7.320293	287.089000
