1.001101321585903, -4.440892098500626e-16
1.1993392070484583, 0.11660659458016287
1.3975770925110134, 0.23994719589433222
1.5991189427312777, 0.31784066806093225
1.7973568281938326, 0.3788917070855393
1.9988986784140972, 0.41974814221510215
2.2004405286343616, 0.4572375739776624
2.3986784140969166, 0.5115546062682625
2.600220264317181, 0.5625120514988358
2.798458149779736, 0.6235630905234428
3, 0.6913555525890327
3.2015418502202646, 0.7928180483246563
3.399779735682819, 0.9447781782583544
3.601321585903084, 1.1943888221421262
3.7995594713656393, 1.646012251739124
